fight_url,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/ae7a8f19743e8154,Elijah Smith Toshiomi Kazama,,,,80% ---,,,,,--- 100%,,,229
http://ufcstats.com/fight-details/aef44145740741b3,Joselyne Edwards Priscila Cachoeira,,,,59% 36%,,,,,0% ---,,,1
http://ufcstats.com/fight-details/7d923267c44dd93b,Uros Medic Gilbert Urbina,,,,55% 50%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/6ef50ed03b116b60,Gabriella Fernandes Julija Stoliarenko,,,,42% 40%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/857e8facd8ff7c36,Cody Brundage Eric McConico,,,,44% 27%,,,,,25% ---,,,152
http://ufcstats.com/fight-details/282c8c6c1ed82bfb,Tatsuro Taira HyunSung Park,,,,66% 40%,,,,,100% ---,,,236
http://ufcstats.com/fight-details/426a69e343822ab3,Mateusz Rebecki Chris Duncan,,,,43% 30%,,,,,0% 0%,,,60
http://ufcstats.com/fight-details/878941394f9e3538,Elves Brener Esteban Ribovics,,,,52% 41%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/c62ed8a6002b5360,Karol Rosa Nora Cornolle,,,,52% 64%,,,,,0% ---,,,123
http://ufcstats.com/fight-details/ac57250e3de89d5d,Neil Magny Elizeu Zaleski dos Santos,,,,47% 50%,,,,,0% 0%,,,16
http://ufcstats.com/fight-details/111e66eb922449e4,Danny Silva Kevin Vallejos,,,,25% 35%,,,,,100% 0%,,,10
http://ufcstats.com/fight-details/eeeffa7f514e0c0e,Rinya Nakamura Nathan Fletcher,,,,63% 42%,,,,,--- ---,,,2
http://ufcstats.com/fight-details/45781930d64da456,Rodolfo Vieira Tresean Gore,,,,57% 44%,,,,,14% ---,,,129
http://ufcstats.com/fight-details/b3c695728e177fd4,Nick Klein Andrey Pulyaev,,,,50% 66%,,,,,60% ---,,,235
http://ufcstats.com/fight-details/07c2af68b6dbc4ec,Austin Bashi John Yannis,,,,28% 0%,,,,,100% ---,,,173
http://ufcstats.com/fight-details/b47db03affb279c3,Rafael Estevam Felipe Bunes,,,,42% 50%,,,,,33% 0%,,,168
http://ufcstats.com/fight-details/d98d6b2c13557a87,Piera Rodriguez Ketlen Souza,,,,38% 59%,,,,,66% ---,,,97
http://ufcstats.com/fight-details/6b8be0ee3e569ad2,Robert Whittaker Reinier de Ridder,,,,58% 42%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/d4d4ee045b0ca695,Petr Yan Marcus McGhee,,,,51% 40%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/582d66ce97309e29,Shara Magomedov Marc-Andre Barriault,,,,61% 29%,,,,,--- 50%,,,17
http://ufcstats.com/fight-details/887c61da1a78a5e1,Asu Almabayev Jose Ochoa,,,,50% 55%,,,,,50% 100%,,,196
http://ufcstats.com/fight-details/77f960d82cda0b76,Nikita Krylov Bogdan Guskov,,,,47% 53%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/e72c691b7c68b03a,Bryce Mitchell Said Nurmagomedov,,,,71% 68%,,,,,0% ---,,,97
http://ufcstats.com/fight-details/7c075e3383198e14,Muslim Salikhov Carlos Leal,,,,33% 55%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/017a825c7820d12e,Davey Grant Da'Mon Blackshear,,,,60% 50%,,,,,--- 100%,,,19
http://ufcstats.com/fight-details/3e6067763978d862,Amanda Ribas Tabatha Ricci,,,,46% 33%,,,,,33% 0%,,,18
http://ufcstats.com/fight-details/f9dac7702609669f,Ibo Aslan Billy Elekana,,,,42% 62%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/23ddf51ce630028d,Mohammad Yahya Steven Nguyen,,,,38% 52%,,,,,0% ---,,,3
http://ufcstats.com/fight-details/0a598768f5c8d540,Martin Buday Marcus Buchecha,,,,43% 45%,,,,,--- 0%,,,43
http://ufcstats.com/fight-details/d7507e2741fd4d05,Max Holloway Dustin Poirier,,,,40% 50%,,,,,--- ---,,,8
http://ufcstats.com/fight-details/23c963be9de38205,Paulo Costa Roman Kopylov,,,,62% 40%,,,,,--- ---,,,13
http://ufcstats.com/fight-details/5dde61734080ac4a,Kevin Holland Daniel Rodriguez,,,,48% 48%,,,,,0% ---,,,12
http://ufcstats.com/fight-details/acc961fd5cf5c62e,Dan Ige Patricio Freire,,,,21% 53%,,,,,--- 66%,,,0
http://ufcstats.com/fight-details/a95b03e9b5a91e47,Michael Johnson Daniel Zellhuber,,,,42% 26%,,,,,--- ---,,,6
http://ufcstats.com/fight-details/d2cb92fdf6a497e9,Kyler Phillips Vinicius Oliveira,,,,43% 31%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/8e1feda9141602f1,Marvin Vettori Brendan Allen,,,,50% 54%,,,,,--- 66%,,,77
http://ufcstats.com/fight-details/df2ed8b509fbdbdc,Francisco Prado Nikolay Veretennikov,,,,77% 60%,,,,,100% 0%,,,119
http://ufcstats.com/fight-details/72e477b41f44e358,Ateba Gautier Robert Valentin,,,,51% 40%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/37bc72d5d211b189,Adam Fugitt Islam Dulatov,,,,51% 51%,,,,,0% ---,,,59
http://ufcstats.com/fight-details/798652dbea086910,Jimmy Crute Marcin Prachnio,,,,27% 58%,,,,,50% ---,,,138
http://ufcstats.com/fight-details/182ee320edb1b5ed,Ryan Spann Lukasz Brzeski,,,,42% 62%,,,,,100% ---,,,134
http://ufcstats.com/fight-details/74099d470e8d2765,Brunno Ferreira Jackson McVey,,,,77% 26%,,,,,100% 0%,,,67
http://ufcstats.com/fight-details/a602c68147b752b2,Carli Judice Nicolle Caliari,,,,48% 27%,,,,,--- 0%,,,43
http://ufcstats.com/fight-details/0adfc21045c02555,Derrick Lewis Tallison Teixeira,,,,52% 60%,,,,,--- ---,,,12
http://ufcstats.com/fight-details/2a03bc4c491b4c9a,Stephen Thompson Gabriel Bonfim,,,,25% 58%,,,,,--- 66%,,,11
http://ufcstats.com/fight-details/f368475c366c6d85,Calvin Kattar Steve Garcia,,,,30% 30%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,Nate Landwehr Morgan Charriere,,,,39% 62%,,,,,--- 40%,,,22
http://ufcstats.com/fight-details/4b75d3b7738cb278,Vitor Petrino Austen Lane,,,,50% 75%,,,,,100% ---,,,183
http://ufcstats.com/fight-details/b19bf99c7eb796bc,Junior Tafa Tuco Tokkos,,,,69% 66%,,,,,--- 66%,,,12
http://ufcstats.com/fight-details/236f811290163dca,Max Griffin Chris Curtis,,,,43% 25%,,,,,--- ---,,,34
http://ufcstats.com/fight-details/d5e3be7a07c48b08,Jake Matthews Chidi Njokuani,,,,42% 50%,,,,,100% ---,,,29
http://ufcstats.com/fight-details/46bc1338a50cbeac,Lauren Murphy Eduarda Moura,,,,18% 32%,,,,,50% 100%,,,3
http://ufcstats.com/fight-details/5c650ae2193ab1bc,Kennedy Nzechukwu Valter Walker,,,,--- 36%,,,,,--- 50%,,,3
http://ufcstats.com/fight-details/7f33fbdc35afd721,Mitch Ramirez Mike Davis,,,,44% 37%,,,,,0% 50%,,,0
http://ufcstats.com/fight-details/120d66cb0da0f3c3,Fatima Kline Melissa Martinez,,,,50% 44%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/7a64d63e12618ba7,Ilia Topuria Charles Oliveira,,,,72% 56%,,,,,--- 0%,,,61
http://ufcstats.com/fight-details/8308464729ea7c40,Alexandre Pantoja Kai Kara-France,,,,53% 61%,,,,,50% ---,,,285
http://ufcstats.com/fight-details/f722b96ae6862843,Brandon Royval Joshua Van,,,,36% 65%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,Beneil Dariush Renato Moicano,,,,47% 52%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/f6a3c78f15ff26c7,Payton Talbott Felipe Lima,,,,53% 50%,,,,,0% 20%,,,103
http://ufcstats.com/fight-details/958522de54ccc536,Jack Hermansson Gregory Rodrigues,,,,54% 28%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/2f523b757f7f33a2,Hyder Amil Jose Delgado,,,,60% 81%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/815ff62ca8e217be,Viviane Araujo Tracy Cortez,,,,38% 75%,,,,,--- 50%,,,103
http://ufcstats.com/fight-details/d7be78c400e7e0f9,Terrance McKinney Viacheslav Borshchev,,,,50% 100%,,,,,100% ---,,,47
http://ufcstats.com/fight-details/9bff9fe298e63357,Niko Price Jacobe Smith,,,,51% 62%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/043172689e415438,Jhonata Diniz Alvin Hines,,,,58% 30%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/03bc32bdb5a33496,Jamahal Hill Khalil Rountree Jr.,,,,46% 56%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/a1afc16e21d1a807,Rafael Fiziev Ignacio Bahamondes,,,,68% 28%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/8e5744c664fec3e9,Curtis Blaydes Rizvan Kuniev,,,,52% 36%,,,,,22% ---,,,181
http://ufcstats.com/fight-details/36ec204f47e4d613,Tofiq Musayev Myktybek Orolbai,,,,33% 28%,,,,,--- 60%,,,12
http://ufcstats.com/fight-details/7513a00037094075,Nazim Sadykhov Nikolas Motta,,,,61% 43%,,,,,0% ---,,,65
http://ufcstats.com/fight-details/19764211af05674c,Muhammad Naimov Bogdan Grad,,,,45% 50%,,,,,0% 33%,,,23
http://ufcstats.com/fight-details/e512b80bbaea36c2,Seokhyeon Ko Oban Elliott,,,,40% 36%,,,,,40% 0%,,,96
http://ufcstats.com/fight-details/5fcf18bcd2a020f1,Ismail Naurdiev JunYong Park,,,,49% 33%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/fff3218758c513b8,Daria Zhelezniakova Melissa Mullins,,,,46% 38%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/2bfc0212f2cae65b,Irina Alekseeva Klaudia Sygula,,,,38% 62%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/8c140756bf43dcc2,Tagir Ulanbekov Azat Maksum,,,,51% 38%,,,,,0% ---,,,71
http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,Hamdy Abdelwahab Mohammed Usman,,,,50% 19%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/d75b3d3c2b209b75,Kamaru Usman Joaquin Buckley,,,,63% 0%,,,,,100% ---,,,265
http://ufcstats.com/fight-details/79dfbbdd14fbbd11,Rose Namajunas Miranda Maverick,,,,28% 34%,,,,,0% ---,,,15
http://ufcstats.com/fight-details/e5bd7e6e2a50a843,Edmen Shahbazyan Andre Petroski,,,,36% 48%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/1714950933f88ab9,Cody Garbrandt Raoni Barcelos,,,,22% 31%,,,,,0% 20%,,,11
http://ufcstats.com/fight-details/08c04f18b0f58d71,Mansur Abdul-Malik Cody Brundage,,,,26% 52%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/ec2034b134ae71cd,Alonzo Menifield Oumar Sy,,,,23% 39%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/13e2ff8b3a122094,Paul Craig Rodolfo Bellato,,,,62% 50%,,,,,0% 100%,,,34
http://ufcstats.com/fight-details/e861e9cc0118c670,Michael Chiesa Court McGee,,,,33% 24%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/f6454f2e508626ec,Malcolm Wellmaker Kris Moutinho,,,,64% 22%,,,,,--- 0%,,,8
http://ufcstats.com/fight-details/b39b8ff0d7de211a,Cody Durden Jose Ochoa,,,,23% 34%,,,,,50% ---,,,102
http://ufcstats.com/fight-details/59c4fdb3c0673066,Ricky Simon Cameron Smotherman,,,,53% 16%,,,,,50% ---,,,267
http://ufcstats.com/fight-details/2ae7404681deb3b3,Phil Rowe Ange Loosa,,,,66% 65%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/ab325ea526824723,Jamey-Lyn Horth Vanessa Demopoulos,,,,61% 12%,,,,,100% ---,,,44
http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,Merab Dvalishvili Sean O'Malley,,,,45% 52%,,,,,50% ---,,,114
http://ufcstats.com/fight-details/81b84b34f0357fa5,Julianna Pena Kayla Harrison,,,,35% 33%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/e28e829800466aca,Kelvin Gastelum Joe Pyfer,,,,40% 53%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/df5dac45fc585fb0,Mario Bautista Patchy Mix,,,,47% 48%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/2129acab2280bd29,Vicente Luque Kevin Holland,,,,55% 54%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/b6a87389bdc36a00,Bruno Silva Joshua Van,,,,55% 50%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/01100a90b584215d,Azamat Murzakanov Brendson Ribeiro,,,,75% 36%,,,,,--- ---,,,27
http://ufcstats.com/fight-details/ac977a0389682124,Serghei Spivac Waldo Cortes Acosta,,,,38% 45%,,,,,33% ---,,,96
http://ufcstats.com/fight-details/f0488a4486a64af0,Khaos Williams Andreas Gustafsson,,,,52% 68%,,,,,--- 0%,,,122
http://ufcstats.com/fight-details/d078e9046aa86307,Ariane da Silva Wang Cong,,,,41% 70%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/9f4a0de31375ba04,Jeka Saragih JooSang Yoo,,,,50% 75%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/2e4064e0e6d4d92e,Quillan Salkilld Yanal Ashmouz,,,,70% 56%,,,,,44% 0%,,,165
http://ufcstats.com/fight-details/0e8599eca8ccfa32,MarQuel Mederos Mark Choinski,,,,67% 38%,,,,,--- 0%,,,2
http://ufcstats.com/fight-details/212527d462690304,Mateusz Gamrot Ludovit Klein,,,,52% 14%,,,,,57% ---,,,186
http://ufcstats.com/fight-details/305d8c85b35a7d4e,Billy Ray Goff Ramiz Brahimaj,,,,33% 100%,,,,,0% 66%,,,59
http://ufcstats.com/fight-details/7aaa810540132a4b,Dustin Jacoby Bruno Lopes,,,,58% 33%,,,,,--- ---,,,30
http://ufcstats.com/fight-details/106918bfbe24335d,Ketlen Vieira Macy Chiasson,,,,37% 54%,,,,,--- ---,,,66
http://ufcstats.com/fight-details/ad68450307a21ab1,Zach Reese Dusko Todorovic,,,,54% 66%,,,,,100% 75%,,,66
http://ufcstats.com/fight-details/baa2ee0bf7f97079,Jafel Filho Allan Nascimento,,,,55% 44%,,,,,50% 0%,,,247
http://ufcstats.com/fight-details/2521fed000747f47,Kurt Holobaugh Jordan Leavitt,,,,0% 100%,,,,,--- 75%,,,0
http://ufcstats.com/fight-details/ae89ba793121fe0c,Bolaji Oki Michael Aswell Jr.,,,,39% 28%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/73240bea13ed5e71,Rayanne dos Santos Alice Ardelean,,,,51% 30%,,,,,0% ---,,,29
http://ufcstats.com/fight-details/a81ad236a2f221f2,Gilbert Burns Michael Morales,,,,27% 58%,,,,,50% ---,,,30
http://ufcstats.com/fight-details/dcb27eef6441268c,Sodiq Yusuff Mairon Santos,,,,63% 33%,,,,,0% ---,,,42
http://ufcstats.com/fight-details/b3044bf646306e7f,Dustin Stoltzfus Nursulton Ruziboev,,,,38% 48%,,,,,0% 100%,,,74
http://ufcstats.com/fight-details/fe2acfdaaaec3dba,Julian Erosa Melquizael Costa,,,,38% 42%,,,,,33% ---,,,36
http://ufcstats.com/fight-details/a9a6cca4bbf7a5db,Gabe Green Matheus Camilo,,,,38% 50%,,,,,--- 50%,,,9
http://ufcstats.com/fight-details/8ba31cf0b3164b72,Jared Gordon Thiago Moises,,,,53% 55%,,,,,100% ---,,,156
http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,Yadier del Valle Connor Matthews,,,,75% 30%,,,,,100% ---,,,81
http://ufcstats.com/fight-details/f75fe8b384b0db11,Luana Santos Tainara Lisboa,,,,81% 26%,,,,,100% 0%,,,225
http://ufcstats.com/fight-details/66887532be2de5ee,Elise Reed Denise Gomes,,,,52% 68%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/18a7dc86279066f8,HyunSung Park Carlos Hernandez,,,,63% 23%,,,,,100% ---,,,33
http://ufcstats.com/fight-details/afdd95ae7b7cdb0c,Tecia Pennington Luana Pinheiro,,,,42% 31%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/b873c116e39c9920,Belal Muhammad Jack Della Maddalena,,,,42% 45%,,,,,0% ---,,,4
http://ufcstats.com/fight-details/9e9d1764a015f313,Valentina Shevchenko Manon Fiorot,,,,52% 40%,,,,,100% ---,,,94
http://ufcstats.com/fight-details/891b2faf1bff38ee,Jose Aldo Aiemann Zahabi,,,,38% 45%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/0f53eb509d0ffeb9,Alexa Grasso Natalia Silva,,,,30% 33%,,,,,0% ---,,,13
http://ufcstats.com/fight-details/c7190cd03e53fb61,Benoit Saint Denis Kyle Prepolec,,,,62% 0%,,,,,66% ---,,,272
http://ufcstats.com/fight-details/2521234a4bf7c615,Mike Malott Charles Radtke,,,,57% 34%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/4db2d86ebe8c8abd,Jessica Andrade Jasmine Jasudavicius,,,,50% 61%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/c812457a810dde39,Modestas Bukauskas Ion Cutelaba,,,,35% 36%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/99aa1f28e22bb6dd,Navajo Stirling Ivan Erslan,,,,40% 40%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/6ecfa439ef900bcc,Marc-Andre Barriault Bruno Silva,,,,58% 50%,,,,,--- 0%,,,18
http://ufcstats.com/fight-details/0e0a4282cd6c86d7,Daniel Santos JeongYeong Lee,,,,42% 57%,,,,,0% ---,,,67
http://ufcstats.com/fight-details/c20bd12ae7f04eff,Brad Katona Bekzat Almakhan,,,,25% 72%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/9b3bade95e1dd484,Cory Sandhagen Deiveson Figueiredo,,,,79% 100%,,,,,100% 25%,,,217
http://ufcstats.com/fight-details/380242601a2c5991,Reinier de Ridder Bo Nickal,,,,50% 33%,,,,,0% 100%,,,112
http://ufcstats.com/fight-details/191ee545160a4e09,Santiago Ponzinibbio Daniel Rodriguez,,,,42% 43%,,,,,0% ---,,,2
http://ufcstats.com/fight-details/5ce29056e0cd2df9,Montel Jackson Daniel Marcos,,,,33% 57%,,,,,25% 100%,,,127
http://ufcstats.com/fight-details/6ccd10adc968e1f0,Cameron Smotherman Serhiy Sidey,,,,51% 54%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/9039959b41901412,Jeremy Stephens Mason Jones,,,,44% 37%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/2707dc2245335cc1,Yana Santos Miesha Tate,,,,50% 40%,,,,,0% 0%,,,25
http://ufcstats.com/fight-details/77ed474dfc5359ea,Ryan Loder Azamat Bekoev,,,,52% 50%,,,,,0% 0%,,,13
http://ufcstats.com/fight-details/6e26a6293ea6ba62,Marina Rodriguez Gillian Robertson,,,,15% 44%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/97b32ff27fd457a8,Gaston Bolanos Quang Le,,,,0% 66%,,,,,--- 60%,,,0
http://ufcstats.com/fight-details/c445401709421fa4,Thomas Petersen Don'Tale Mayes,,,,33% 20%,,,,,100% ---,,,274
http://ufcstats.com/fight-details/469f887278324e63,Juliana Miller Ivana Petrovic,,,,33% 58%,,,,,0% 33%,,,124
http://ufcstats.com/fight-details/633f4b5ec767769d,Ian Machado Garry Carlos Prates,,,,38% 43%,,,,,0% ---,,,12
http://ufcstats.com/fight-details/a526a72ade275f46,Anthony Smith Zhang Mingyang,,,,47% 77%,,,,,0% ---,,,16
http://ufcstats.com/fight-details/4072abf0b0c179f2,Giga Chikadze David Onama,,,,48% 50%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/9bbd45774fb4a6eb,Michel Pereira Abus Magomedov,,,,35% 58%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/fbf83609dc96f32e,Randy Brown Nicolas Dalby,,,,42% 38%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/62fbdd4f0bcd3c2a,Ikram Aliskerov Andre Muniz,,,,64% 44%,,,,,--- 0%,,,32
http://ufcstats.com/fight-details/d8d22dcc1f6912e7,Matt Schnell Jimmy Flick,,,,40% 72%,,,,,--- 66%,,,0
http://ufcstats.com/fight-details/97770b38df67b276,Evan Elder Gauge Young,,,,61% 56%,,,,,0% 0%,,,16
http://ufcstats.com/fight-details/6f3cb7ce84185dd3,Chris Gutierrez John Castaneda,,,,56% 35%,,,,,--- ---,,,37
http://ufcstats.com/fight-details/7d51649373d42571,Da'Mon Blackshear Alatengheili,,,,47% 24%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/c2c20a04a78d9143,Malcolm Wellmaker Cameron Saaiman,,,,50% 50%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/e7b3ca036835b7c2,Jaqueline Amorim Polyana Viana,,,,83% 0%,,,,,100% ---,,,294
http://ufcstats.com/fight-details/23201d09a78d446d,Timmy Cuamba Roberto Romero,,,,33% 64%,,,,,0% 0%,,,4
http://ufcstats.com/fight-details/7fd6770fe2d4f258,Chelsea Chandler Joselyne Edwards,,,,43% 71%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/e733f148060bef2a,Alexander Volkanovski Diego Lopes,,,,61% 36%,,,,,33% ---,,,58
http://ufcstats.com/fight-details/d05cb4c4135ce402,Michael Chandler Paddy Pimblett,,,,45% 40%,,,,,66% ---,,,130
http://ufcstats.com/fight-details/d3be5a4e0ec273e2,Yair Rodriguez Patricio Freire,,,,52% 40%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/8c540eb4afe8c43e,Bryce Mitchell Jean Silva,,,,64% 31%,,,,,33% ---,,,53
http://ufcstats.com/fight-details/b2d731415bd367df,Nikita Krylov Dominick Reyes,,,,18% 47%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/fc43d60cbd6b0e6a,Dan Ige Sean Woodson,,,,24% 50%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/0eccebee160137b1,Yan Xiaonan Virna Jandiroba,,,,35% 44%,,,,,--- 20%,,,0
http://ufcstats.com/fight-details/11eb27a1ac74d225,Jim Miller Chase Hooper,,,,62% 47%,,,,,100% 33%,,,99
http://ufcstats.com/fight-details/08e7a39eb7482ebf,Darren Elkins Julian Erosa,,,,41% 73%,,,,,14% ---,,,48
http://ufcstats.com/fight-details/4bbda6c1f6cf9d4e,Sedriques Dumas Michal Oleksiejczuk,,,,11% 59%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/fd98843926965cbd,Sumudaerji Mitch Raposo,,,,36% 41%,,,,,--- 28%,,,0
http://ufcstats.com/fight-details/b87d6f71d901355b,Tresean Gore Marco Tulio,,,,33% 70%,,,,,--- ---,,,6
http://ufcstats.com/fight-details/0e71e69359db4d1e,Nora Cornolle Hailey Cowan,,,,60% 66%,,,,,--- 100%,,,14
http://ufcstats.com/fight-details/86a1be10255eea4e,Josh Emmett Lerone Murphy,,,,35% 41%,,,,,100% ---,,,5
http://ufcstats.com/fight-details/a160e94fdb66de17,Pat Sabatini Joanderson Brito,,,,85% 100%,,,,,100% ---,,,283
http://ufcstats.com/fight-details/fc3825dd1b67e39d,Cortavious Romious ChangHo Lee,,,,45% 40%,,,,,50% 50%,,,71
http://ufcstats.com/fight-details/0c80eef2f4570543,Brad Tavares Gerald Meerschaert,,,,36% 33%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/de9422207df2de64,Ode Osbourne Luis Gurule,,,,26% 36%,,,,,--- 33%,,,0
http://ufcstats.com/fight-details/d1368ca941c1fefc,Torrez Finney Robert Valentin,,,,0% 66%,,,,,62% ---,,,274
http://ufcstats.com/fight-details/76641669c1607b7a,Diana Belbita Dione Barbosa,,,,28% 54%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/58811a4e36c53b89,Rhys McKee Daniel Frunza,,,,38% 36%,,,,,--- ---,,,70
http://ufcstats.com/fight-details/fd088ce1481315a5,Loma Lookboonmee Istela Nunes,,,,31% 59%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/4b1aec2395ebca14,Victor Henry Pedro Falcao,,,,41% 46%,,,,,100% 0%,,,98
http://ufcstats.com/fight-details/96cc199d78732d11,Martin Buday Uran Satybaldiev,,,,43% 27%,,,,,--- ---,,,70
http://ufcstats.com/fight-details/cca4d763b1c6de0a,Vanessa Demopoulos Talita Alencar,,,,57% 52%,,,,,--- 100%,,,2
http://ufcstats.com/fight-details/33e301872e2b5680,Brandon Moreno Steve Erceg,,,,52% 36%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/8fc8d66ad0074ab0,Manuel Torres Drew Dober,,,,92% 33%,,,,,--- ---,,,10
http://ufcstats.com/fight-details/ab4a91a59c01d6b6,Edgar Chairez CJ Vergara,,,,29% 46%,,,,,--- ---,,,16
http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,Raul Rosas Jr. Vince Morales,,,,61% 0%,,,,,33% 100%,,,213
http://ufcstats.com/fight-details/55376d5c205fa844,David Martinez Saimon Oliveira,,,,65% 29%,,,,,0% ---,,,42
http://ufcstats.com/fight-details/5ba7dd466e30169f,Ronaldo Rodriguez Kevin Borjas,,,,40% 54%,,,,,33% ---,,,43
http://ufcstats.com/fight-details/64fe6e61a24dbf39,Jose Daniel Medina Ateba Gautier,,,,51% 56%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/41cdbcc0f3635b8f,Christian Rodriguez Melquizael Costa,,,,78% 68%,,,,,20% 0%,,,127
http://ufcstats.com/fight-details/7efca050bc7be8ac,Loopy Godinez Julia Polastri,,,,50% 56%,,,,,100% ---,,,206
http://ufcstats.com/fight-details/7e3fc760b26b6ae4,Rafa Garcia Vinc Pichel,,,,50% 34%,,,,,50% ---,,,66
http://ufcstats.com/fight-details/e2e2537a345367d4,Jamall Emmers Gabriel Miranda,,,,61% 51%,,,,,--- 50%,,,49
http://ufcstats.com/fight-details/9f66d450af690df5,MarQuel Mederos Austin Hubbard,,,,65% 43%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/371ed8497799998e,Leon Edwards Sean Brady,,,,68% 48%,,,,,--- 100%,,,15
http://ufcstats.com/fight-details/6d9ea9f436ed354d,Jan Blachowicz Carlos Ulberg,,,,58% 46%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/96c6be6b22385967,Gunnar Nelson Kevin Holland,,,,55% 51%,,,,,100% 0%,,,175
http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,Molly McCann Alexia Thainara,,,,42% 52%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/8e6640c007ad603d,Jordan Vucenic Chris Duncan,,,,33% 69%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/9779eb1aae1d4654,Nathaniel Wood Morgan Charriere,,,,57% 50%,,,,,--- ---,,,51
http://ufcstats.com/fight-details/2a1071689c3af9df,Jai Herbert Chris Padilla,,,,18% 37%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/e5a88f5c686173c4,Lone'er Kavanagh Felipe dos Santos,,,,47% 46%,,,,,--- 0%,,,39
http://ufcstats.com/fight-details/dd229687cb62c871,Marcin Tybura Mick Parkin,,,,37% 51%,,,,,100% ---,,,19
http://ufcstats.com/fight-details/8af2b589d5e9c1ae,Christian Leroy Duncan Andrey Pulyaev,,,,47% 36%,,,,,0% 0%,,,170
